,ville_rechercher,ville_précise,hotel,url,note,description,latitutde,longitude,2022-11-23 03:00:00,2022-11-24 03:00:00,2022-11-25 03:00:00,2022-11-26 03:00:00,2022-11-27 03:00:00
714,Avignon,"Centre-ville d'Avignon, Avignon",Magnifique duplex vue Palais des Papes près de Pont d'Avignon,https://www.booking.com/hotel/fr/magnifique-duplex-vue-palais-des-papes-pres-de-pont-d-39-avignon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"9,0",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Magnifique duplex vue Palais des Papes près de Pont d'Avignon ! ,43.9527751,4.8053707,6.59,7.07,8.46,8.12,5.79
715,Avignon,"Centre-ville d'Avignon, Avignon",Hôtel Cloitre Saint Louis Avignon,https://www.booking.com/hotel/fr/clarioncloitrestlouis.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"7,6",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Cloitre Saint Louis Avignon ! ,43.9438081,4.80494678,6.59,7.07,8.46,8.12,5.79
716,Avignon,"Centre-ville d'Avignon, Avignon",Hôtel Central,https://www.booking.com/hotel/fr/central-avignon.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,9",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Central ! ,43.94552496,4.80576083,6.59,7.07,8.46,8.12,5.79
717,Avignon,Avignon,Avignon Grand Hotel,https://www.booking.com/hotel/fr/avignongrandhotel.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"8,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Avignon Grand Hotel ! ,43.94254506,4.80436206,6.59,7.07,8.46,8.12,5.79
718,Avignon,"Centre-ville d'Avignon, Avignon",Clos des Arts Suspendus,https://www.booking.com/hotel/fr/clos-des-arts-suspendus.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"8,9",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Clos des Arts Suspendus ! ,43.94562723,4.80969027,6.59,7.07,8.46,8.12,5.79
719,Avignon,"Centre-ville d'Avignon, Avignon",Le Patio Carreterie - Maison chaleureuse avec Jacuzzi Extérieur Privatif - Primée pour sa déco,https://www.booking.com/hotel/fr/luckey-homes-apartments-rue-carreterie.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9","Doté d'une connexion Wi-Fi gratuite et d'une terrasse, Le Patio Carreterie - Maison chaleureuse avec Jacuzzi Extérieur Privatif - Primée pour sa déco propose une maison de vacances à Avignon, à 1 km du palais des papes. Elle est à 1 km du pont d'Avignon.",43.9514535,4.817998,6.59,7.07,8.46,8.12,5.79
720,Avignon,Avignon,Best Western Plus Le Lavarin,https://www.booking.com/hotel/fr/hotellelavarin.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Best Western Plus Le Lavarin ! ,43.92275766,4.804295,6.59,7.07,8.46,8.12,5.79
721,Avignon,"Centre-ville d'Avignon, Avignon",LE PALAIS DES PAPES - AVIGNONSMILE,https://www.booking.com/hotel/fr/appartement-palais-des-papes.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"9,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement LE PALAIS DES PAPES - AVIGNONSMILE ! ,43.95130865,4.81073503,6.59,7.07,8.46,8.12,5.79
722,Avignon,"Centre-ville d'Avignon, Avignon",KAROUBA.31,https://www.booking.com/hotel/fr/karouba-31.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"9,5",Vous pouvez bénéficier d'une réduction Genius dans l'établissement KAROUBA.31 ! ,43.9476071,4.8079964,6.59,7.07,8.46,8.12,5.79
723,Avignon,"Centre-ville d'Avignon, Avignon",L'Oriflamme,https://www.booking.com/hotel/fr/sutdio-quot-l-39-oriflamme-quot.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3","Situé au cœur d'Avignon, à moins de 500 mètres du palais des papes et à 700 mètres du pont d'Avignon, l'établissement L'Oriflamme propose des hébergements dotés d'une connexion Wi-Fi gratuite, d'une télévision à écran plat et dune cuisine.",43.9496041,4.8115416,6.59,7.07,8.46,8.12,5.79
724,Avignon,"Centre-ville d'Avignon, Avignon",Hôtel de l'Horloge,https://www.booking.com/hotel/fr/de-l-horloge.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=414f8acc699f00ec&srepoch=1669146265&from=searchresults#hotelTmpl,"8,2",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel de l'Horloge ! ,43.9489672,4.80547249,6.59,7.07,8.46,8.12,5.79
725,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Appartement de Charme,https://www.booking.com/hotel/fr/appartement-de-charme.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Appartement de Charme ! ,43.52801302,5.44735461,6.97,8.81,9.75,6.6,7.3
726,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Hôtel Escaletto,https://www.booking.com/hotel/fr/du-globe-aix-en-provence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,2","Établissement 3 étoiles, l’Hôtel Escaletto vous accueille dans le centre-ville d’Aix-en-Provence, à 1 minute à pied des Thermes Sextius et à 550 mètres du cours Mirabeau. Une connexion Wi-Fi est disponible gratuitement.",43.53004967,5.44414669,6.97,8.81,9.75,6.6,7.3
727,Aix-en-Provence,Aix-en-Provence,Renaissance Aix-en-Provence Hotel,https://www.booking.com/hotel/fr/renaissance-aix-en-provence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","Situé à moins de 10 minutes à pied du centre d'Aix-en-Provence, le Renaissance Aix-en-Provence Hotel propose une réception ouverte 24h/24, des journaux et une connexion Wi-Fi gratuite. Vous bénéficierez d'un accès gratuit au spa doté d'une piscine intérieure chauffée, d'un hammam, d'une salle de sport et de 2 cabines de soins. ",43.52624048,5.43820493,6.97,8.81,9.75,6.6,7.3
728,Aix-en-Provence,Aix-en-Provence,Hôtel Cézanne Boutique-Hôtel,https://www.booking.com/hotel/fr/cezanne-aix-en-provence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,1","L’Hôtel Cézanne Boutique-Hôtel, situé dans le centre d’Aix-en-Provence, propose 55 chambres. L’établissement possède également une terrasse et un salon.",43.52356201,5.44593707,6.97,8.81,9.75,6.6,7.3
729,Aix-en-Provence,Aix-en-Provence,Hote-Aix-Centre-garage-piscine,https://www.booking.com/hotel/fr/b-amp-b-la-bastide-de-l-39-etoile.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1","Offrant une vue sur la piscine, l'Hote-Aix-Centre-garage-piscine propose un hébergement avec une terrasse et une bouilloire, à environ 29 km de la gare de Marseille Saint-Charles. Cette chambre d'hôtes dispose d'une piscine privée, d'un jardin et d'un parking privé gratuit.",43.51664446,5.44180333,6.97,8.81,9.75,6.6,7.3
730,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Les Suites du Cours & Spa,https://www.booking.com/hotel/fr/les-suites-du-cours.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"9,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Suites du Cours & Spa ! ,43.52697234,5.44928754,6.97,8.81,9.75,6.6,7.3
731,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",N.8 LIFESTYLE SUITES,https://www.booking.com/hotel/fr/n8-lifestyle-suites-aix-en-provence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"9,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement N.8 LIFESTYLE SUITES ! ,43.529989,5.45096,6.97,8.81,9.75,6.6,7.3
732,Aix-en-Provence,Aix-en-Provence,B&B HOTEL Aix-en-Provence Le Tholonet,https://www.booking.com/hotel/fr/le-tholonet.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"7,0","Doté d'une connexion Wi-Fi gratuite, le B&B Hotel Aix en Provence Le Tholonet est situé aux Artauds, à 25 km de Marseille. Un parking privé est disponible gratuitement sur place.",43.51126943,5.48701439,6.97,8.81,9.75,6.6,7.3
733,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Le Concorde,https://www.booking.com/hotel/fr/le-concorde-sarl-aix-en-provence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"7,8","Le Concorde est idéalement situé dans le centre d’Aix-en-Provence, à seulement 5 minutes à pied du célèbre cours Mirabeau et à proximité du musée Granet. Cet établissement possède un jardin fleuri.",43.52461222,5.45375437,6.97,8.81,9.75,6.6,7.3
734,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Aquabella Hôtel & Spa,https://www.booking.com/hotel/fr/hotel-aquabella.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,4","Entouré d'un magnifique jardin, l'Aquabella propose des chambres de style provençal ainsi qu'un accès gratuit au spa. Il est situé dans le centre d'Aix-en-Provence, à quelques pas de la vieille ville.",43.5312636,5.44507004,6.97,8.81,9.75,6.6,7.3
735,Aix-en-Provence,Aix-en-Provence,Aparthotel Adagio Aix-en-Provence Centre,https://www.booking.com/hotel/fr/pierre-vacances-city-centre.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","L'Aparthotel Adagio Aix-en-Provence Centre se situe dans une rue paisible du centre de la commune d'Aix-en-Provence, à 10 minutes à pied des cafés et des fontaines du cours Mirabeau. La gare ferroviaire d'Aix-en-Provence se trouve à 900 mètres. Vous bénéficierez gracieusement d'une connexion Wi-Fi disponible dans l'ensemble de l'établissement.",43.52890621,5.44086903,6.97,8.81,9.75,6.6,7.3
736,Aix-en-Provence,Aix-en-Provence,City Résidence Aix-en-Provence,https://www.booking.com/hotel/fr/appart-valley-aix-en-provence.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"7,1","Situé à 10 minutes en voiture du centre historique, l'établissement City Residence Aix-en-Provence propose des appartements et des studios indépendants dotés d'une télévision par satellite à écran plat et offrant une vue sur le jardin. Une connexion Wi-Fi gratuite est disponible dans tout l'hébergement.",43.5285445,5.42601228,6.97,8.81,9.75,6.6,7.3
737,Aix-en-Provence,Aix-en-Provence,Hôtel Le Mozart,https://www.booking.com/hotel/fr/le-mozart.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,3","Situé à 500 mètres du musée Granet, l'Hôtel Le Mozart propose des chambres climatisées avec connexion Wi-Fi gratuite. Il est facilement accessible depuis l'autoroute A8, à 3 minutes de route.",43.52191762,5.45787156,6.97,8.81,9.75,6.6,7.3
738,Aix-en-Provence,Aix-en-Provence,Campanile Aix-en-Provence Sud - Pont de l'Arc,https://www.booking.com/hotel/fr/campanile-aix-en-provence-sud.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,3","Installé à Aix-en-Provence, à 3 km du centre historique et du cours Mirabeau, le Campanile Aix-en-Provence Sud - Pont de l’Arc vous propose des hébergements climatisés avec une connexion Wi-Fi gratuite.",43.51191632,5.43665394,6.97,8.81,9.75,6.6,7.3
739,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",La Suite Albertas,https://www.booking.com/hotel/fr/le-555-mirabeau.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,9",Vous pouvez bénéficier d'une réduction Genius dans l'établissement La Suite Albertas ! ,43.527418,5.447695,6.97,8.81,9.75,6.6,7.3
740,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Hôtel des Augustins,https://www.booking.com/hotel/fr/les-augustins.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"8,1",Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel des Augustins ! ,43.52688664,5.44727147,6.97,8.81,9.75,6.6,7.3
741,Aix-en-Provence,"Centre historique d'Aix-en-Provence, Aix-en-Provence",Nuitées Aixoises,https://www.booking.com/hotel/fr/colomba.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from=searchresults#hotelTmpl,"7,2","L'établissement Colomba propose un hébergement à Aix-en-Provence, à 200 mètres de la cathédrale Saint-Sauveur. La connexion Wi-Fi est gratuite.",43.53168866,5.45074307,6.97,8.81,9.75,6.6,7.3
742,Aix-en-Provence,Aix-en-Provence,B&B Villa Roumanille,https://www.booking.com/hotel/fr/villa-roumanille.fr.html?label=gen173nr-1FCAEoggI46AdIDVgEaE2IAQGYAQ24AQrIAQXYAQHoAQH4AQKIAgGoAgO4Av_M9JsGwAIB0gIkOTNlZTFlMzItZDY4Ny00MGQwLTk4ZjQtYTZhODRlMTYwMjlm2AIF4AIB&sid=5cce111367583c59ca067b7ab55c666c&aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=b4848acc990d0131&srepoch=1669146265&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,3",Vous pouvez bénéficier d'une réduction Genius dans l'établissement B&B Villa Roumanille ! ,43.51783611,5.44283509,6.97,8.81,9.75,6.6,7.3
